timestamp,TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3,n_danger,event,location
2023-06-30 22:58:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:00:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,Excellent,0.0,normal,apartment
2023-06-30 23:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-06-30 23:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-06-30 23:06:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-06-30 23:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Poor,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:10:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Excellent,Excellent,0.0,normal,apartment
2023-06-30 23:12:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:14:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Moderate,Excellent,Excellent,4.0,normal,apartment
2023-06-30 23:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Dangerous,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Dangerous,Good,Excellent,Good,Poor,Dangerous,Good,Excellent,Excellent,Good,Dangerous,Good,Good,Excellent,Excellent,5.0,normal,apartment
2023-06-30 23:18:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Dangerous,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Dangerous,Good,Excellent,Good,Poor,Dangerous,Good,Excellent,Excellent,Good,Dangerous,Good,Good,Excellent,Excellent,6.0,normal,apartment
2023-06-30 23:20:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Dangerous,Good,Excellent,Poor,Moderate,Dangerous,Good,Excellent,Excellent,Good,Dangerous,Good,Good,Excellent,Excellent,6.0,normal,apartment
2023-06-30 23:22:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Good,Dangerous,Good,Excellent,Excellent,Good,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-06-30 23:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Good,Poor,Good,Excellent,Excellent,Good,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-06-30 23:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Poor,Good,Excellent,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:28:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Poor,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:30:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Poor,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:34:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:36:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:40:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:42:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:44:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:46:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:48:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-30 23:52:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:54:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-30 23:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:00:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:04:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:06:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:10:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:12:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:18:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:20:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:22:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Good,Poor,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-01 00:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Dangerous,Good,Excellent,Good,Moderate,Dangerous,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-01 00:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Dangerous,Good,Excellent,Good,Poor,Dangerous,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-01 00:28:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Good,Good,Poor,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-01 00:30:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-01 00:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Poor,Good,Good,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-01 00:34:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Poor,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-01 00:36:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Poor,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-01 00:38:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:40:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:42:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:44:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:46:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:48:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:52:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 00:54:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 00:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:00:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:04:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 01:06:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 01:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 01:10:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:12:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:18:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Poor,Good,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 01:20:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:22:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:28:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 01:30:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:34:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
2023-07-01 01:36:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-01 01:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,0.0,normal,apartment
